State Code,County Code,Parameter Name,Units of Measure,Arithmetic Mean
4,13,Wind Direction - Scalar,Degrees Compass,160.194892
4,13,Wind Speed - Resultant,Knots,2.720833
4,13,Wind Direction - Resultant,Degrees Compass,165.071237
4,13,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),25.939024
4,13,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),25.483871
4,13,Wind Speed - Scalar,Knots,3.976075
4,13,Wind Direction - Scalar,Degrees Compass,156.494624
4,13,Wind Speed - Resultant,Knots,3.640457
4,13,Wind Direction - Resultant,Degrees Compass,156.262097
4,13,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15.002717
4,13,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14.451613
4,13,Wind Speed - Scalar,Knots,2.228472
4,13,Wind Speed - Resultant,Knots,1.837153
4,13,Carbon monoxide,Parts per million,0.796717
4,13,Carbon monoxide,Parts per million,0.797937
4,13,Nitrogen dioxide (NO2),Parts per billion,39.451613
4,13,Nitrogen dioxide (NO2),Parts per billion,27.762295
4,13,Wind Speed - Scalar,Knots,1.739113
4,13,Wind Direction - Scalar,Degrees Compass,215.924731
4,13,Wind Speed - Resultant,Knots,1.355242
4,13,Wind Direction - Resultant,Degrees Compass,220.751344
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),22.379814
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),22.42963
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),22.42963
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),22.42963
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),22.42963
4,13,PM2.5 Volatile Channel,Micrograms/cubic meter (LC),-3.820186
4,13,PM2.5 Volatile Channel,Micrograms/cubic meter (LC),-3.77037
4,13,Ozone,Parts per million,0.044484
4,13,Ozone,Parts per million,0.042742
4,13,Ozone,Parts per million,0.042742
4,13,Ozone,Parts per million,0.0422
4,13,Ozone,Parts per million,0.042161
4,13,Ozone,Parts per million,0.036516
4,13,Ozone,Parts per million,0.036516
4,13,Ozone,Parts per million,0.036267
4,13,Wind Speed - Scalar,Knots,2.580645
4,13,Wind Direction - Scalar,Degrees Compass,165.639785
4,13,Wind Speed - Resultant,Knots,2.072043
4,13,Wind Direction - Resultant,Degrees Compass,167.384409
4,13,Ozone,Parts per million,0.039097
4,13,Ozone,Parts per million,0.034645
4,13,Ozone,Parts per million,0.034645
4,13,Ozone,Parts per million,0.0344
4,13,Wind Speed - Scalar,Knots,3.072849
4,13,Wind Direction - Scalar,Degrees Compass,210.020161
4,13,Wind Speed - Resultant,Knots,2.764247
4,13,Wind Direction - Resultant,Degrees Compass,214.423387
4,13,Sulfur dioxide,Parts per billion,2.83871
4,13,Sulfur dioxide,Parts per billion,1.369919
4,13,Sulfur dioxide,Parts per billion,1.380645
4,13,Sulfur dioxide,Parts per billion,1.342562
4,13,SO2 max 5-min avg,Parts per billion,1.615176
4,13,Wind Speed - Scalar,Knots,1.876312
4,13,Wind Direction - Scalar,Degrees Compass,184.313594
4,13,Wind Speed - Resultant,Knots,1.617766
4,13,Wind Direction - Resultant,Degrees Compass,183.033647
4,13,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),43.11571
4,13,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),42.516129
4,13,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),26.378415
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.679781
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.567742
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.567742
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.567742
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.567742
4,13,PM2.5 Volatile Channel,Micrograms/cubic meter (LC),-3.080874
4,13,PM2.5 Volatile Channel,Micrograms/cubic meter (LC),-3.022581
4,13,Carbon monoxide,Parts per million,0.423231
4,13,Carbon monoxide,Parts per million,0.422908
4,13,Sulfur dioxide,Parts per billion,1.513187
4,13,Sulfur dioxide,Parts per billion,0.901262
4,13,Sulfur dioxide,Parts per billion,0.904396
4,13,Sulfur dioxide,Parts per billion,0.874504
4,13,Sulfur dioxide,Parts per billion,0.900066
4,13,Reactive oxides of nitrogen (NOy),Parts per billion,22.736805
4,13,Nitric oxide (NO),Parts per billion,8.571555
4,13,Nitrogen dioxide (NO2),Parts per billion,32.23956
4,13,Nitrogen dioxide (NO2),Parts per billion,16.04089
4,13,Ozone,Parts per million,0.041407
4,13,Ozone,Parts per million,0.035912
4,13,Ozone,Parts per million,0.035912
4,13,Ozone,Parts per million,0.035789
4,13,Wind Speed - Resultant,Knots,1.803243
4,13,Wind Direction - Resultant,Degrees Compass,162.009337
4,13,Outdoor Temperature,Degrees Fahrenheit,57.952826
4,13,Relative Humidity ,Percent relative humidity,49.317445
4,13,Solar radiation,Langleys/minute,0.258245
4,13,Ultraviolet radiation,Langleys/minute,0.143753
4,13,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),25.381503
4,13,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),24.911392
4,13,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),15.650888
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.283871
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.283871
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.283871
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.283871
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.154644
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.126966
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.126966
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.126966
4,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.126966
4,15,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),9.117894
4,15,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),8.662921
4,17,Ozone,Parts per million,0.043317
4,17,Ozone,Parts per million,0.040492
4,17,Ozone,Parts per million,0.040492
4,17,Ozone,Parts per million,0.040373
4,17,Wind Speed - Scalar,Knots,6.996229
4,17,Wind Speed - Resultant,Knots,6.697975
4,17,Wind Direction - Resultant,Degrees Compass,199.193436
4,17,Std Dev Hz Wind Direction,Degrees Compass,13.254888
4,17,Outdoor Temperature,Degrees Fahrenheit,39.015363
4,17,Solar radiation,Langleys/minute,0.22787
4,17,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12.389604
4,17,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12.389604
4,17,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11.912088
4,19,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10.145287
4,19,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),9.681319
4,19,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),33.547794
4,19,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),33.054945
4,21,Ozone,Parts per million,0.047167
4,21,Ozone,Parts per million,0.043955
4,21,Ozone,Parts per million,0.043955
4,21,Ozone,Parts per million,0.04383
4,23,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),34.342529
4,23,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),33.868132
4,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.985714
4,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.985714
4,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.985714
4,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.985714
4,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.799263
4,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.740659
4,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.740659
4,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.740659
4,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.740659
4,25,Ozone,Parts per million,0.046418
4,25,Ozone,Parts per million,0.043418
4,25,Ozone,Parts per million,0.043418
4,25,Ozone,Parts per million,0.0433
4,27,Ozone,Parts per million,0.045722
4,27,Ozone,Parts per million,0.041422
4,27,Ozone,Parts per million,0.041422
4,27,Ozone,Parts per million,0.041382
4,27,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),29.059633
4,27,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),28.549451
4,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.798716
4,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.748352
4,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.748352
4,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.748352
4,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.748352
5,1,Sample Flow Rate- CV,Percent,0.043333
5,1,Sample Volume,Cubic meter,24
5,1,Average Ambient Temperature,Degrees Centigrade,11.666667
5,1,Average Ambient Pressure,Millimeters (mercury),762.533333
5,1,Elapsed Sample Time,Minutes,1440
5,1,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.673333
5,1,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.673333
5,1,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.673333
5,1,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.673333
5,3,Sample Flow Rate- CV,Percent,0.08125
5,3,Sample Flow Rate- CV,Percent,0.08
5,3,Sample Volume,Cubic meter,24.1
5,3,Sample Volume,Cubic meter,24.08
5,3,Average Ambient Temperature,Degrees Centigrade,13.39375
5,3,Average Ambient Temperature,Degrees Centigrade,13.106667
5,3,Average Ambient Pressure,Millimeters (mercury),761.8125
5,3,Average Ambient Pressure,Millimeters (mercury),762.133333
5,3,Elapsed Sample Time,Minutes,1440
5,3,Elapsed Sample Time,Minutes,1440
5,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.925
5,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.925
5,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.925
5,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.925
5,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.873333
5,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.873333
5,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.873333
5,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.873333
5,35,Nitric oxide (NO),Parts per billion,1.788311
5,35,Nitrogen dioxide (NO2),Parts per billion,17.363736
5,35,Nitrogen dioxide (NO2),Parts per billion,7.275012
5,35,Oxides of nitrogen (NOx),Parts per billion,8.910861
5,35,Ozone,Parts per million,0.036258
5,35,Ozone,Parts per million,0.03271
5,35,Ozone,Parts per million,0.03271
5,35,Ozone,Parts per million,0.0317
5,35,Sample Flow Rate- CV,Percent,0.093548
5,35,Sample Volume,Cubic meter,24.051613
5,35,Average Ambient Temperature,Degrees Centigrade,10.3
5,35,Average Ambient Pressure,Millimeters (mercury),763.225806
5,35,Elapsed Sample Time,Minutes,1440
5,35,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.541935
5,35,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.541935
5,35,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.541935
5,35,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.541935
5,35,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),6.892811
5,35,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),6.847253
5,51,Sample Flow Rate- CV,Percent,0
5,51,Sample Flow Rate- CV,Percent,0.1
5,51,Sample Flow Rate- CV,Percent,0.216667
5,51,Sample Volume,Cubic meter,24
5,51,Sample Volume,Cubic meter,24.0125
5,51,Sample Volume,Cubic meter,24
5,51,Average Ambient Temperature,Degrees Centigrade,10.746154
5,51,Average Ambient Temperature,Degrees Centigrade,11.6
5,51,Average Ambient Temperature,Degrees Centigrade,12.094444
5,51,Average Ambient Pressure,Millimeters (mercury),752.923077
5,51,Average Ambient Pressure,Millimeters (mercury),752.375
5,51,Average Ambient Pressure,Millimeters (mercury),750.611111
5,51,Elapsed Sample Time,Minutes,1440
5,51,Elapsed Sample Time,Minutes,1440
5,51,Elapsed Sample Time,Minutes,1440
5,51,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.930769
5,51,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.930769
5,51,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.930769
5,51,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.930769
5,51,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.85
5,51,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.85
5,51,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.85
5,51,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.85
5,51,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.138889
5,51,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.138889
5,51,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.138889
5,51,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.138889
5,67,Sample Flow Rate- CV,Percent,0.05
5,67,Sample Flow Rate- CV,Percent,0.094118
5,67,Sample Volume,Cubic meter,24.092857
5,67,Sample Volume,Cubic meter,24.023529
5,67,Average Ambient Temperature,Degrees Centigrade,10.15
5,67,Average Ambient Temperature,Degrees Centigrade,10.511765
5,67,Average Ambient Pressure,Millimeters (mercury),758.071429
5,67,Average Ambient Pressure,Millimeters (mercury),760.058824
5,67,Elapsed Sample Time,Minutes,1440
5,67,Elapsed Sample Time,Minutes,1440
5,67,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.992857
5,67,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.992857
5,67,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.992857
5,67,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.992857
5,67,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.2
5,67,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.2
5,67,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.2
5,67,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.2
5,101,Ozone,Parts per million,0.041258
5,101,Ozone,Parts per million,0.038484
5,101,Ozone,Parts per million,0.038484
5,101,Ozone,Parts per million,0.0369
5,113,Sample Flow Rate- CV,Percent,0.083871
5,113,Sample Volume,Cubic meter,24.1
5,113,Average Ambient Temperature,Degrees Centigrade,9.970968
5,113,Average Ambient Pressure,Millimeters (mercury),738.129032
5,113,Elapsed Sample Time,Minutes,1440
5,113,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.480645
5,113,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.480645
5,113,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.480645
5,113,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.480645
5,113,Ozone,Parts per million,0.0416
5,113,Ozone,Parts per million,0.0377
5,113,Ozone,Parts per million,0.0377
5,113,Ozone,Parts per million,0.035214
5,119,Carbon monoxide,Parts per million,0.289154
5,119,Carbon monoxide,Parts per million,0.290601
5,119,Sulfur dioxide,Parts per billion,1.438462
5,119,Sulfur dioxide,Parts per billion,0.783693
5,119,Sulfur dioxide,Parts per billion,0.783516
5,119,Sulfur dioxide,Parts per billion,0.758807
5,119,SO2 max 5-min avg,Parts per billion,0.967846
5,119,Reactive oxides of nitrogen (NOy),Parts per billion,11.398343
5,119,Nitric oxide (NO),Parts per billion,4.70046
5,119,Nitric oxide (NO),Parts per billion,4.379052
5,119,Nitrogen dioxide (NO2),Parts per billion,19.601099
5,119,Nitrogen dioxide (NO2),Parts per billion,8.19977
5,119,Oxides of nitrogen (NOx),Parts per billion,12.61422
5,119,Ozone,Parts per million,0.033121
5,119,Ozone,Parts per million,0.029484
5,119,Ozone,Parts per million,0.029484
5,119,Ozone,Parts per million,0.028789
5,119,Wind Speed - Resultant,Knots,4.697985
5,119,Wind Direction - Resultant,Degrees Compass,171.032967
5,119,Outdoor Temperature,Degrees Fahrenheit,49.892399
5,119,Relative Humidity ,Percent relative humidity,29.861264
5,119,Sample Flow Rate- CV,Percent,0.061628
5,119,Sample Flow Rate- CV,Percent,0.014286
5,119,Sample Volume,Cubic meter,23.997674
5,119,Sample Volume,Cubic meter,24.1
5,119,Average Ambient Temperature,Degrees Centigrade,11.827907
5,119,Average Ambient Temperature,Degrees Centigrade,11.771429
5,119,Average Ambient Pressure,Millimeters (mercury),760.069767
5,119,Average Ambient Pressure,Millimeters (mercury),763
5,119,Elapsed Sample Time,Minutes,1439.488372
5,119,Elapsed Sample Time,Minutes,1440
5,119,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10.709677
5,119,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13
5,119,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),4.251613
5,119,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.985714
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.525581
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.525581
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.525581
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.525581
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.685714
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.685714
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.685714
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.685714
5,119,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),6.434982
5,119,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),6.385714
5,119,Ozone,Parts per million,0.038194
5,119,Ozone,Parts per million,0.035032
5,119,Ozone,Parts per million,0.035032
5,119,Ozone,Parts per million,0.033967
5,119,Sample Flow Rate- CV,Percent,0.04375
5,119,Sample Flow Rate- CV,Percent,0.093333
5,119,Sample Volume,Cubic meter,24.00625
5,119,Sample Volume,Cubic meter,24
5,119,Average Ambient Temperature,Degrees Centigrade,12.43125
5,119,Average Ambient Temperature,Degrees Centigrade,10.68
5,119,Average Ambient Pressure,Millimeters (mercury),756.8125
5,119,Average Ambient Pressure,Millimeters (mercury),758.933333
5,119,Elapsed Sample Time,Minutes,1440
5,119,Elapsed Sample Time,Minutes,1440
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.66875
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.66875
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.66875
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.66875
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.506667
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.506667
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.506667
5,119,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.506667
5,119,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),7.768819
5,119,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),7.727473
5,139,Sample Flow Rate- CV,Percent,0.107692
5,139,Sample Flow Rate- CV,Percent,0.044444
5,139,Sample Volume,Cubic meter,24
5,139,Sample Volume,Cubic meter,24.005556
5,139,Average Ambient Temperature,Degrees Centigrade,15.315385
5,139,Average Ambient Temperature,Degrees Centigrade,11.955556
5,139,Average Ambient Pressure,Millimeters (mercury),760.615385
5,139,Average Ambient Pressure,Millimeters (mercury),758.277778
5,139,Elapsed Sample Time,Minutes,1440
5,139,Elapsed Sample Time,Minutes,1440
5,139,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.9
5,139,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.9
5,139,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.9
5,139,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.9
5,139,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.555556
5,139,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.555556
5,139,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.555556
5,139,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.555556
5,143,Ozone,Parts per million,0.042323
5,143,Ozone,Parts per million,0.038484
5,143,Ozone,Parts per million,0.038484
5,143,Ozone,Parts per million,0.037067
5,143,Sample Flow Rate- CV,Percent,0.103333
5,143,Sample Volume,Cubic meter,24
5,143,Average Ambient Temperature,Degrees Centigrade,9.48
5,143,Average Ambient Pressure,Millimeters (mercury),729.4
5,143,Elapsed Sample Time,Minutes,1440
5,143,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10.6
5,143,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.406667
5,143,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.406667
5,143,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.406667
5,143,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.406667
5,143,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),6.48663
5,143,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),6.435165
5,143,Ozone,Parts per million,0.043194
5,143,Ozone,Parts per million,0.039097
5,143,Ozone,Parts per million,0.039097
5,143,Ozone,Parts per million,0.0378
6,7,Chromium VI (TSP) STP,Micrograms/cubic meter (25 C),0
